Query accesion	Subject Seq-id	Subject Scientific Name	Subject Taxonomy ID	Percentage of identical matches	Alignment length	Number of mismatches	Number of gap openings	Start of alignment in query	End of alignment in query	Start of alignment in subject	End of alignment in subject	Total number of gap	Expect value	Bit score
BLAST_AUTO_ID_1	gnl|onekp|YDEH_scaffold_2014744	Argemone mexicana	54796	76.116	448	99	6	466	911	1	442	8	0.0	703
BLAST_AUTO_ID_1	gnl|onekp|MCPK_scaffold_2003017	Bathycoccus prasinos	41875	46.396	763	372	11	143	902	1	729	37	0.0	703
BLAST_AUTO_ID_1	gnl|onekp|OPDF_scaffold_2006574	Saururus cernuus	13260	73.019	467	115	7	452	911	2	464	11	0.0	703
BLAST_AUTO_ID_1	gnl|onekp|JTRM_scaffold_2011153	Dipsacus asper	516548	74.830	441	100	3	1	441	1	430	11	0.0	702
BLAST_AUTO_ID_1	gnl|onekp|BMJR_scaffold_2012055	Adiantum raddianum	32168	63.492	504	178	4	91	589	2	504	6	0.0	700
BLAST_AUTO_ID_1	gnl|onekp|RTLC_scaffold_2005112	Rhodella violacea	2801	44.025	795	384	17	116	899	1	745	61	0.0	699
BLAST_AUTO_ID_1	gnl|onekp|IHCQ_scaffold_2020909	Crossopetalum rhacoma	123494	83.461	393	60	2	249	637	3	394	5	0.0	698
BLAST_AUTO_ID_1	gnl|onekp|LGDQ_scaffold_2008643	Selaginella apoda	39585	58.099	568	215	9	352	902	1	562	23	0.0	697
BLAST_AUTO_ID_1	gnl|onekp|XZAQ_scaffold_2004027	Oenothera speciosa	3953	75.779	417	100	1	144	560	1	416	1	0.0	697
BLAST_AUTO_ID_1	gnl|onekp|KKDQ_scaffold_2017434	Salix viminalis	40686	75.391	447	96	7	470	911	1	438	14	0.0	696
BLAST_AUTO_ID_1	gnl|onekp|ZQWM_scaffold_2011114	Lagarostrobos franklinii	56892	61.466	532	192	6	389	911	1	528	13	0.0	696
BLAST_AUTO_ID_1	gnl|onekp|IAJW_scaffold_2019863	Amentotaxus argotaenia	25625	60.894	537	192	6	387	911	1	531	18	0.0	695
BLAST_AUTO_ID_1	gnl|onekp|PPPZ_scaffold_2005068	Rhododendron scopulorum	1799620	68.098	489	131	7	430	911	1	471	25	0.0	693
BLAST_AUTO_ID_1	gnl|onekp|EIGQ_scaffold_2004925	Heliotropium calcicola	1799583	78.947	418	74	4	13	428	1	406	14	0.0	691
BLAST_AUTO_ID_1	gnl|onekp|YLJA_scaffold_2000469	Polypodium amorphum	38355	57.659	581	208	8	265	812	1	576	38	0.0	690
BLAST_AUTO_ID_1	gnl|onekp|YLJA_scaffold_2000468	Polypodium amorphum	38355	57.659	581	208	8	265	812	1	576	38	0.0	690
BLAST_AUTO_ID_1	gnl|onekp|MAQO_scaffold_2010508	Gomortega keule	63806	73.026	456	108	7	464	911	1	449	15	0.0	689
BLAST_AUTO_ID_1	gnl|onekp|HYHN_scaffold_2000251	Prasinoderma coloniale	156133	45.597	829	379	16	91	889	2	788	72	0.0	689
BLAST_AUTO_ID_1	gnl|onekp|UAXP_scaffold_2004621	Gyrostemon ramulosus	1664126	74.777	448	86	6	468	911	1	425	27	0.0	688
BLAST_AUTO_ID_1	gnl|onekp|YLPM_scaffold_2011255	Pseudotaxus chienii	89481	61.815	529	192	5	384	911	1	520	10	0.0	688
BLAST_AUTO_ID_1	gnl|onekp|DHAW_scaffold_2016394	N/A	1799579	82.653	392	60	4	110	500	1	385	8	0.0	688
BLAST_AUTO_ID_1	gnl|onekp|CAQZ_scaffold_2022075	N/A	13701	77.381	420	91	3	492	911	1	416	4	0.0	688
BLAST_AUTO_ID_1	gnl|onekp|EIGQ_scaffold_2004926	Heliotropium calcicola	1799583	78.230	418	77	4	13	428	1	406	14	0.0	687
BLAST_AUTO_ID_1	gnl|onekp|WDWX_scaffold_2002473	Dunaliella primolecta	257627	47.177	744	348	13	190	911	1	721	45	0.0	686
BLAST_AUTO_ID_1	gnl|onekp|QUTB_scaffold_2075753	Aextoxicon punctatum	39268	77.752	427	83	4	1	423	1	419	12	0.0	686
BLAST_AUTO_ID_1	gnl|onekp|FUMQ_scaffold_2002393	Nepeta cataria	39347	83.690	374	61	0	94	467	1	374	0	0.0	684
BLAST_AUTO_ID_1	gnl|onekp|EMAL_scaffold_2003412	Ehretia acuminata	163079	83.166	398	63	2	516	911	2	397	4	0.0	684
BLAST_AUTO_ID_1	gnl|onekp|PQTO_scaffold_2004528	Lycopodium deuterodensum	73627	56.140	570	240	6	343	911	1	561	10	0.0	683
BLAST_AUTO_ID_1	gnl|onekp|CSWE_scaffold_2101669	N/A	1799588	76.540	422	92	3	469	890	1	415	7	0.0	682
BLAST_AUTO_ID_1	gnl|onekp|SMMC_scaffold_2012754	Chenopodium quinoa	63459	79.419	413	72	4	405	816	1	401	13	0.0	681
BLAST_AUTO_ID_1	gnl|onekp|MAQO_scaffold_2005797	Gomortega keule	63806	78.186	408	85	1	60	467	4	407	4	0.0	681
BLAST_AUTO_ID_1	gnl|onekp|ZSSR_scaffold_2025542	Xanthocercis zambesiaca	53932	76.850	419	90	4	496	911	1	415	7	0.0	679
BLAST_AUTO_ID_1	gnl|onekp|RTNA_scaffold_2089234	Oxera pulchella	245855	78.856	402	83	2	500	900	1	401	2	0.0	678
BLAST_AUTO_ID_1	gnl|onekp|JEBK_scaffold_2024375	Eucheuma denticulatum	305493	42.439	820	429	15	91	897	2	791	43	0.0	676
BLAST_AUTO_ID_1	gnl|onekp|AJAU_scaffold_2000049	Rhexinema planctonicum	138173	41.725	858	442	13	85	902	15	854	58	0.0	676
BLAST_AUTO_ID_1	gnl|onekp|YXNR_scaffold_2034085	Triodia bynoei	751725	68.928	457	131	6	461	911	1	452	11	0.0	676
BLAST_AUTO_ID_1	gnl|onekp|UPZX_scaffold_2008739	Corynandra viscosa	190804	73.469	441	92	7	1	428	1	429	25	0.0	674
BLAST_AUTO_ID_1	gnl|onekp|ZKPF_scaffold_2079758	Traubia modesta	112580	69.593	467	126	8	454	911	1	460	16	0.0	674
BLAST_AUTO_ID_1	gnl|onekp|SMMC_scaffold_2012753	Chenopodium quinoa	63459	78.935	413	75	5	405	816	1	402	12	0.0	673
BLAST_AUTO_ID_1	gnl|onekp|XPBC_scaffold_2142292	Galphimia gracilis	112833	57.482	548	218	4	68	613	2	536	15	0.0	672
BLAST_AUTO_ID_1	gnl|onekp|XEUV_scaffold_2010544	Narcissus viridiflorus	54863	73.016	441	115	3	27	467	5	441	4	0.0	671
BLAST_AUTO_ID_1	gnl|onekp|YQIJ_scaffold_2045963	Phacelia campanularia	79382	88.136	354	39	1	281	631	1	354	3	0.0	669
BLAST_AUTO_ID_1	gnl|onekp|MWYQ_scaffold_2014963	Smilax bona-nox	50510	68.398	462	128	7	453	911	1	447	18	0.0	669
BLAST_AUTO_ID_1	gnl|onekp|MZLD_scaffold_2012014	Ligustrum sinense	126438	80.348	402	70	3	511	911	1	394	9	0.0	667
BLAST_AUTO_ID_1	gnl|onekp|IQYY_scaffold_2023233	Narcissus viridiflorus	54863	67.932	474	139	8	443	911	1	466	13	0.0	667
BLAST_AUTO_ID_1	gnl|onekp|AJBK_scaffold_2008734	Oenothera elata	44456	76.755	413	87	4	503	911	1	408	9	0.0	665
BLAST_AUTO_ID_1	gnl|onekp|KNKV_scaffold_2007582	N/A	4653	71.715	449	112	8	466	911	1	437	15	0.0	662
BLAST_AUTO_ID_1	gnl|onekp|BPKH_scaffold_2009250	Neurachne annularis	1198659	68.667	450	130	6	468	911	2	446	11	0.0	662
BLAST_AUTO_ID_1	gnl|onekp|QFND_scaffold_2000644	Cyanophora paradoxa	2762	42.584	836	442	13	91	902	3	824	38	0.0	660
BLAST_AUTO_ID_1	gnl|onekp|PBUU_scaffold_2001813	Lygodium japonicum	13824	67.269	443	140	2	91	533	2	439	5	0.0	660
BLAST_AUTO_ID_1	gnl|onekp|WAXR_scaffold_2008743	Litchi chinensis	151069	81.818	385	64	3	530	911	1	382	6	0.0	659
BLAST_AUTO_ID_1	gnl|onekp|MEAH_scaffold_2005830	Aerva persica	1799555	83.200	375	60	2	374	748	1	372	3	0.0	659
BLAST_AUTO_ID_1	gnl|onekp|SNBI_scaffold_2006398	Sambucus canadensis	57008	72.494	429	99	4	1	428	1	411	19	0.0	657
BLAST_AUTO_ID_1	gnl|onekp|OYLU_scaffold_2094858	Curcuma longa	136217	69.058	446	131	4	468	911	1	441	7	0.0	657
BLAST_AUTO_ID_1	gnl|onekp|ABCD_scaffold_2078173	Niphotrichum elongatum	71396	54.181	574	249	3	330	903	1	560	14	0.0	657
BLAST_AUTO_ID_1	gnl|onekp|CTYH_scaffold_2003813	Basella alba	3589	76.471	408	88	4	506	911	1	402	8	0.0	654
BLAST_AUTO_ID_1	gnl|onekp|NNOK_scaffold_2000501	Neurachne tenuifolia	4525	75.897	390	94	0	78	467	56	445	0	0.0	654
BLAST_AUTO_ID_1	gnl|onekp|FMWZ_scaffold_2057290	Dacrycarpus compactus	190266	61.323	499	180	7	423	911	1	496	13	0.0	654
BLAST_AUTO_ID_1	gnl|onekp|ZDOF_scaffold_2003114	Microthamnion kuetzingianum	34148	48.244	655	315	7	249	902	2	633	24	0.0	653
BLAST_AUTO_ID_1	gnl|onekp|KWGC_scaffold_2002216	Crassula perforata	131161	74.702	419	95	2	504	911	1	419	11	0.0	653
BLAST_AUTO_ID_1	gnl|onekp|XMQO_scaffold_2135542	Gunnera manicata	24957	77.363	402	81	3	310	708	1	395	10	0.0	652
BLAST_AUTO_ID_1	gnl|onekp|JNUB_scaffold_2020419	Maranta leuconeura	34203	75.366	410	93	4	386	794	1	403	8	0.0	652
BLAST_AUTO_ID_1	gnl|onekp|HVNO_scaffold_2002802	Tetraselmis chuii	63592	46.479	710	353	9	202	902	1	692	27	0.0	651
BLAST_AUTO_ID_1	gnl|onekp|ZDOF_scaffold_2003115	Microthamnion kuetzingianum	34148	48.092	655	316	7	249	902	2	633	24	0.0	650
BLAST_AUTO_ID_1	gnl|onekp|TDTF_scaffold_2078667	Salix sachalinensis	75718	74.818	413	95	5	505	911	1	410	9	0.0	649
BLAST_AUTO_ID_1	gnl|onekp|SMZF_scaffold_2008666	Argemone mexicana	54796	75.061	413	97	5	500	911	1	408	6	0.0	648
BLAST_AUTO_ID_1	gnl|onekp|YIVZ_scaffold_2009241	Oenothera rosea	238298	79.319	382	72	2	414	791	1	379	7	0.0	646
BLAST_AUTO_ID_1	gnl|onekp|ONZG_scaffold_2002288	Oenothera laciniata	238288	79.265	381	72	2	453	829	1	378	7	0.0	645
BLAST_AUTO_ID_1	gnl|onekp|DLAI_scaffold_2015599	Solanum lasiophyllum	374014	92.529	348	16	2	1	348	1	338	10	0.0	645
BLAST_AUTO_ID_1	gnl|onekp|SALZ_scaffold_2069139	Pittosporum resiniferum	330643	75.179	419	92	3	1	415	1	411	12	0.0	644
BLAST_AUTO_ID_1	gnl|onekp|GLVK_scaffold_2024355	Salix eriocephala	285592	74.878	410	94	5	508	911	1	407	9	0.0	643
BLAST_AUTO_ID_1	gnl|onekp|KEFD_scaffold_2061089	Encalypta streptocarpa	81092	54.049	568	247	4	337	903	1	555	14	0.0	642
BLAST_AUTO_ID_1	gnl|onekp|DHWX_scaffold_2075161	Fontinalis antipyretica	67435	52.265	574	246	4	336	903	1	552	28	0.0	642
BLAST_AUTO_ID_1	gnl|onekp|CTYH_scaffold_2003814	Basella alba	3589	76.119	402	88	4	506	905	1	396	8	0.0	642
BLAST_AUTO_ID_1	gnl|onekp|BTFM_scaffold_2050972	Monomastix opisthostigma	687946	44.474	742	351	11	204	911	1	715	61	0.0	640
BLAST_AUTO_ID_1	gnl|onekp|GGJD_scaffold_2008923	Strychnos spinosa	99302	78.880	393	77	3	1	390	1	390	6	0.0	639
BLAST_AUTO_ID_1	gnl|onekp|ONZG_scaffold_2000984	Oenothera laciniata	238288	66.376	458	141	2	1	458	1	445	13	0.0	635
BLAST_AUTO_ID_1	gnl|onekp|BSVG_scaffold_2001553	Gyrocarpus americanus	63807	71.685	445	119	6	468	911	1	439	7	0.0	635
BLAST_AUTO_ID_1	gnl|onekp|BBBA_scaffold_2013261	Tetrastigma obtectum	345136	76.650	394	84	2	3	392	1	390	8	0.0	635
BLAST_AUTO_ID_1	gnl|onekp|KWGC_scaffold_2002215	Crassula perforata	131161	71.824	433	103	4	1	421	1	426	19	0.0	634
BLAST_AUTO_ID_1	gnl|onekp|WPYJ_scaffold_2019490	Frankenia laevis	122303	75.000	392	93	2	523	911	1	390	5	0.0	634
BLAST_AUTO_ID_1	gnl|onekp|GBVZ_scaffold_2015828	Thalictrum thalictroides	46969	71.429	434	106	4	29	460	2	419	18	0.0	633
BLAST_AUTO_ID_1	gnl|onekp|KPUM_scaffold_2010697	Exacum affine	13525	74.092	413	97	4	502	911	1	406	10	0.0	631
BLAST_AUTO_ID_1	gnl|onekp|BMRX_scaffold_2023317	Papaver somniferum	3469	75.306	409	94	5	505	911	1	404	7	0.0	630
BLAST_AUTO_ID_1	gnl|onekp|QSKP_scaffold_2007898	Polanisia dodecandra subsp. trachysperma	377460	78.628	379	75	4	482	859	1	374	6	0.0	630
BLAST_AUTO_ID_1	gnl|onekp|CMEQ_scaffold_2000818	Pulvigera lyellii	61563	53.025	562	252	4	342	903	1	550	12	0.0	629
BLAST_AUTO_ID_1	gnl|onekp|SKYV_scaffold_2065152	Vittaria lineata	38538	57.255	510	211	5	400	903	1	509	7	0.0	628
BLAST_AUTO_ID_1	gnl|onekp|CMEQ_scaffold_2000819	Pulvigera lyellii	61563	52.847	562	253	4	342	903	1	550	12	0.0	627
BLAST_AUTO_ID_1	gnl|onekp|PVGP_scaffold_2000648	Porphyridium purpureum	35688	47.470	672	304	10	245	902	1	637	49	0.0	627
BLAST_AUTO_ID_1	gnl|onekp|BYNZ_scaffold_2005085	Portulaca umbraticola	860317	75.779	417	83	9	1	410	1	406	18	0.0	627
BLAST_AUTO_ID_1	gnl|onekp|PYHZ_scaffold_2005639	N/A	13838	57.115	506	206	6	403	903	1	500	11	0.0	626
BLAST_AUTO_ID_1	gnl|onekp|TUHA_scaffold_2000437	Eschscholzia californica	3467	76.590	393	84	4	522	911	8	395	8	0.0	625
BLAST_AUTO_ID_1	gnl|onekp|JPDJ_scaffold_2009414	Symplocos tinctoria	98319	77.354	393	70	5	250	641	1	375	19	0.0	625
BLAST_AUTO_ID_1	gnl|onekp|OLES_scaffold_2001510	Schiedea membranacea	270404	72.482	407	105	4	508	911	1	403	7	0.0	624
BLAST_AUTO_ID_1	gnl|onekp|WMUK_scaffold_2008176	N/A	1799627	76.263	396	74	4	1	390	1	382	20	0.0	623
BLAST_AUTO_ID_1	gnl|onekp|DIBI_scaffold_2007648	Oenothera laciniata	238288	73.608	413	89	5	1	406	1	400	20	0.0	622
BLAST_AUTO_ID_1	gnl|onekp|MEAH_scaffold_2005833	Aerva persica	1799555	82.913	357	58	2	392	748	1	354	3	0.0	622
BLAST_AUTO_ID_1	gnl|onekp|VUGF_scaffold_2056016	Punica granatum	22663	87.805	328	40	0	270	597	1	328	0	0.0	621
BLAST_AUTO_ID_1	gnl|onekp|NIGS_scaffold_2008139	Heliotropium karwinskyi	1799585	82.386	352	57	2	478	826	1	350	5	0.0	620
BLAST_AUTO_ID_1	gnl|onekp|GBVZ_scaffold_2017659	Thalictrum thalictroides	46969	72.447	421	102	6	492	905	1	414	14	0.0	620
BLAST_AUTO_ID_1	gnl|onekp|HLJG_scaffold_2002976	Viburnum odoratissimum	237951	76.640	381	85	3	531	911	1	377	4	0.0	619
BLAST_AUTO_ID_1	gnl|onekp|TRLB_scaffold_2001615	Portulaca oleracea	46147	75.718	383	87	3	524	905	1	378	6	0.0	618
BLAST_AUTO_ID_1	gnl|onekp|TRLB_scaffold_2001614	Portulaca oleracea	46147	75.718	383	87	3	524	905	1	378	6	0.0	618
BLAST_AUTO_ID_1	gnl|onekp|NGRR_scaffold_2024598	Ternstroemia gymnanthera	107827	75.773	388	87	4	527	911	1	384	7	0.0	617
BLAST_AUTO_ID_1	gnl|onekp|XEUV_scaffold_2024680	Narcissus viridiflorus	54863	68.046	435	128	6	482	911	1	429	11	0.0	616
BLAST_AUTO_ID_1	gnl|onekp|HABV_scaffold_2006574	Draba aizoides	87302	86.503	326	44	0	257	582	1	326	0	0.0	616
BLAST_AUTO_ID_1	gnl|onekp|INQX_scaffold_2008559	Salix acutifolia	1233969	77.188	377	78	4	386	756	1	375	8	0.0	615
BLAST_AUTO_ID_1	gnl|onekp|AIGO_scaffold_2068707	Chamaecyparis lawsoniana	58030	57.367	509	189	6	429	911	1	507	28	0.0	613
BLAST_AUTO_ID_1	gnl|onekp|QIEH_scaffold_2000447	Cotoneaster transcaucasicus	1799569	82.059	340	61	0	127	466	1	340	0	0.0	613
BLAST_AUTO_ID_1	gnl|onekp|LJPN_scaffold_2020952	Gracilaria blodgettii	203266	42.950	766	395	14	151	893	1	747	42	0.0	613
BLAST_AUTO_ID_1	gnl|onekp|BPKH_scaffold_2012603	Neurachne annularis	1198659	69.655	435	111	5	3	428	1	423	21	0.0	610
BLAST_AUTO_ID_1	gnl|onekp|WPYJ_scaffold_2019491	Frankenia laevis	122303	72.959	392	92	3	523	911	1	381	14	0.0	610
BLAST_AUTO_ID_1	gnl|onekp|LGOW_scaffold_2002201	N/A	95791	53.033	577	252	10	343	905	2	573	19	0.0	610
BLAST_AUTO_ID_1	gnl|onekp|INQX_scaffold_2008560	Salix acutifolia	1233969	77.719	377	74	6	386	756	1	373	10	0.0	610
BLAST_AUTO_ID_1	gnl|onekp|HENI_scaffold_2011451	Quercus shumardii	262619	70.519	424	104	6	436	859	1	403	21	0.0	608
BLAST_AUTO_ID_1	gnl|onekp|QNGJ_scaffold_2073052	Cupressus dupreziana	329083	57.708	506	184	7	421	897	1	505	30	0.0	608
BLAST_AUTO_ID_1	gnl|onekp|RPPC_scaffold_2013973	Erythroxylum coca	289672	73.604	394	88	4	1	390	1	382	16	0.0	607
BLAST_AUTO_ID_1	gnl|onekp|JCMU_scaffold_2118658	Pinguicula caudata	1799615	84.802	329	50	0	155	483	1	329	0	0.0	607
BLAST_AUTO_ID_1	gnl|onekp|ZUHO_scaffold_2020745	Anemone hupehensis	168000	72.167	406	101	6	507	904	1	402	12	0.0	603
BLAST_AUTO_ID_1	gnl|onekp|CWZU_scaffold_2045667	Betula pendula	3505	74.093	386	95	4	526	911	1	381	5	0.0	603
BLAST_AUTO_ID_1	gnl|onekp|COCP_scaffold_2018779	Triglochin maritima	55501	70.416	409	110	6	310	712	1	404	11	0.0	602
BLAST_AUTO_ID_1	gnl|onekp|WCZB_scaffold_2004844	Phaeoceros carolinianus	185665	60.814	467	171	4	141	602	1	460	12	0.0	600
BLAST_AUTO_ID_1	gnl|onekp|XXHP_scaffold_2013554	Cystopteris fragilis	32112	62.527	459	158	5	108	555	3	458	14	0.0	600
BLAST_AUTO_ID_1	gnl|onekp|GYFU_scaffold_2024248	Polypodium hesperium	504004	59.100	489	184	8	424	903	1	482	16	0.0	600
BLAST_AUTO_ID_1	gnl|onekp|SUFP_scaffold_2003769	Papaver somniferum	3469	75.515	388	87	5	528	911	1	384	8	0.0	596
BLAST_AUTO_ID_1	gnl|onekp|RGMN_scaffold_2007301	Heliotropium calcicola	1799583	87.302	315	40	0	197	511	1	315	0	0.0	595
BLAST_AUTO_ID_1	gnl|onekp|YDEH_scaffold_2011233	Argemone mexicana	54796	75.462	379	86	5	534	911	1	373	7	0.0	594
BLAST_AUTO_ID_1	gnl|onekp|CJNT_scaffold_2015270	Polypodium glycyrrhiza	38390	59.827	463	176	6	417	872	1	460	10	0.0	594
BLAST_AUTO_ID_1	gnl|onekp|BCGB_scaffold_2008983	Cinnamomum camphora	13429	71.040	404	109	6	509	911	1	397	8	0.0	592
BLAST_AUTO_ID_1	gnl|onekp|UJWU_scaffold_2074221	Pleopeltis polypodioides	104284	58.004	481	192	6	430	903	1	478	10	0.0	592
BLAST_AUTO_ID_1	gnl|onekp|RCAH_scaffold_2005668	Uniola paniculata	110913	64.896	433	141	6	485	911	1	428	11	0.0	591
BLAST_AUTO_ID_1	gnl|onekp|HNDZ_scaffold_2028400	Cystopteris utahensis	1328788	59.539	477	181	8	435	903	1	473	12	0.0	590
BLAST_AUTO_ID_1	gnl|onekp|ZQRI_scaffold_2067143	Timmia austriaca	108613	52.612	536	240	5	370	903	2	525	14	0.0	590
BLAST_AUTO_ID_1	gnl|onekp|XPAF_scaffold_2057080	Mapania palustris	1520884	71.359	412	98	5	1	408	1	396	20	0.0	588
BLAST_AUTO_ID_1	gnl|onekp|QUTB_scaffold_2016891	Aextoxicon punctatum	39268	75.946	370	74	5	545	911	1	358	15	0.0	585
BLAST_AUTO_ID_1	gnl|onekp|ENCD_scaffold_2007453	Alternanthera brasiliana	1167232	81.503	346	59	4	384	728	1	342	5	0.0	585
BLAST_AUTO_ID_1	gnl|onekp|SFKQ_scaffold_2012801	Hilleria latifolia	169266	72.099	405	86	7	1	389	1	394	27	0.0	585
BLAST_AUTO_ID_1	gnl|onekp|FUMQ_scaffold_2006322	Nepeta cataria	39347	78.273	359	62	4	554	911	1	344	16	0.0	583
BLAST_AUTO_ID_1	gnl|onekp|VPCP_scaffold_2004810	Portulaca cryptopetala	996332	77.008	361	78	3	27	386	4	360	5	0.0	581
BLAST_AUTO_ID_1	gnl|onekp|IDGE_scaffold_2020983	Euploca racemosa	1799586	80.838	334	61	1	57	390	1	331	3	0.0	581
BLAST_AUTO_ID_1	gnl|onekp|FUMQ_scaffold_2006323	Nepeta cataria	39347	77.994	359	63	4	554	911	1	344	16	0.0	581
BLAST_AUTO_ID_1	gnl|onekp|TMMR_scaffold_2007531	Portulaca cryptopetala	996332	76.731	361	79	3	27	386	4	360	5	0.0	580
BLAST_AUTO_ID_1	gnl|onekp|GZUR_scaffold_2000824	Oenothera grandiflora	49455	75.214	351	81	2	196	546	1	345	6	0.0	579
BLAST_AUTO_ID_1	gnl|onekp|TORX_scaffold_2010609	Olea europaea	4146	81.633	343	55	3	560	899	1	338	8	0.0	579
BLAST_AUTO_ID_1	gnl|onekp|WXVX_scaffold_2010872	Rhododendron tomentosum	49170	72.585	383	96	5	534	911	1	379	9	0.0	578
BLAST_AUTO_ID_1	gnl|onekp|XZME_scaffold_2001209	Drakaea elastica	1048778	51.384	578	210	9	336	911	1	509	71	0.0	578
BLAST_AUTO_ID_1	gnl|onekp|XRLM_scaffold_2074190	Buddleja lindleyana	168497	88.449	303	35	0	313	615	1	303	0	0.0	578
BLAST_AUTO_ID_1	gnl|onekp|VPCP_scaffold_2004812	Portulaca cryptopetala	996332	76.111	360	83	2	27	386	5	361	3	0.0	578
BLAST_AUTO_ID_1	gnl|onekp|PGKL_scaffold_2006120	Phellodendron amurense	68554	76.796	362	74	5	556	911	1	358	10	0.0	577
BLAST_AUTO_ID_1	gnl|onekp|PGKL_scaffold_2006119	Phellodendron amurense	68554	76.944	360	75	5	556	911	1	356	8	0.0	577
BLAST_AUTO_ID_1	gnl|onekp|NBMW_scaffold_2034401	N/A	24028	70.588	408	106	5	1	405	1	397	14	0.0	576
BLAST_AUTO_ID_1	gnl|onekp|RPGL_scaffold_2114598	Cylindrocystis brebissonii	102167	62.740	416	151	2	91	503	6	420	4	0.0	575
BLAST_AUTO_ID_1	gnl|onekp|VITX_scaffold_2013175	Struthiopteris spicant	114457	58.836	481	182	11	431	903	1	473	16	0.0	575
BLAST_AUTO_ID_1	gnl|onekp|OLES_scaffold_2005234	Schiedea membranacea	270404	85.574	305	44	0	128	432	1	305	0	0.0	575
BLAST_AUTO_ID_1	gnl|onekp|KEYW_scaffold_2026353	Gonatozygon kinahani	227148	57.054	482	191	4	218	684	1	481	16	0.0	573
BLAST_AUTO_ID_1	gnl|onekp|CJGZ_scaffold_2013697	Oenothera nana	690542	72.853	361	98	0	60	420	1	361	0	0.0	572
BLAST_AUTO_ID_1	gnl|onekp|WMLW_scaffold_2065435	Amaranthus retroflexus	124763	84.076	314	50	0	153	466	1	314	0	0.0	571
BLAST_AUTO_ID_1	gnl|onekp|RCAH_scaffold_2005669	Uniola paniculata	110913	63.279	433	140	7	485	911	1	420	19	0.0	571
BLAST_AUTO_ID_1	gnl|onekp|FFFY_scaffold_2000738	Valeriana officinalis	19953	68.861	395	117	5	507	899	1	391	6	0.0	571
BLAST_AUTO_ID_1	gnl|onekp|CPOC_scaffold_2004567	Convolvulus arvensis	4123	80.115	347	56	4	437	778	1	339	13	0.0	571
BLAST_AUTO_ID_1	gnl|onekp|WCLG_scaffold_2064192	Adiantum aleuticum	412743	71.237	372	107	0	137	508	1	372	0	0.0	570
BLAST_AUTO_ID_1	gnl|onekp|CPOC_scaffold_2004566	Convolvulus arvensis	4123	80.403	347	55	4	437	778	1	339	13	0.0	570
BLAST_AUTO_ID_1	gnl|onekp|IHOI_scaffold_2030191	Chloromonas oogama	51729	50.560	536	251	6	87	613	39	569	14	0.0	570
BLAST_AUTO_ID_1	gnl|onekp|CPOC_scaffold_2004565	Convolvulus arvensis	4123	80.115	347	56	4	437	778	1	339	13	0.0	570
BLAST_AUTO_ID_1	gnl|onekp|JTIG_scaffold_2032871	Bryopsis plumosa	3130	52.247	534	243	8	86	611	21	550	12	0.0	569
BLAST_AUTO_ID_1	gnl|onekp|BMJR_scaffold_2012657	Adiantum raddianum	32168	61.435	446	160	8	466	903	1	442	12	0.0	569
BLAST_AUTO_ID_1	gnl|onekp|MTII_scaffold_2041948	Acorus americanus	263995	68.719	406	115	8	509	911	1	397	12	0.0	568
BLAST_AUTO_ID_1	gnl|onekp|ZENX_scaffold_2011698	Neurachne alopecuroidea	463416	77.714	350	63	4	288	634	1	338	15	0.0	568
BLAST_AUTO_ID_1	gnl|onekp|YHLF_scaffold_2011811	Oenothera rhombipetala	690548	65.714	420	122	3	1	419	1	399	22	0.0	567
BLAST_AUTO_ID_1	gnl|onekp|GYBH_scaffold_2022483	Codium fragile	3133	51.859	538	239	8	86	611	31	560	20	0.0	566
BLAST_AUTO_ID_1	gnl|onekp|RKFX_scaffold_2007723	Cercis canadensis	49801	78.000	350	71	3	566	911	1	348	6	0.0	566
BLAST_AUTO_ID_1	gnl|onekp|YEPO_scaffold_2080912	N/A	37414	52.871	505	224	4	399	903	1	491	14	0.0	565
BLAST_AUTO_ID_1	gnl|onekp|SIBR_scaffold_2007497	Verbascum arcturus	39285	77.522	347	75	3	566	911	1	345	3	0.0	565
BLAST_AUTO_ID_1	gnl|onekp|ENQF_scaffold_2009588	Spinulum annotinum	13840	70.557	377	110	1	91	467	33	408	1	0.0	565
BLAST_AUTO_ID_1	gnl|onekp|XWHK_scaffold_2049638	Rosulabryum capillare	99387	50.864	521	242	3	383	903	1	507	14	0.0	564
BLAST_AUTO_ID_1	gnl|onekp|XXYA_scaffold_2003720	N/A	39257	77.299	348	75	4	566	911	1	346	4	0.0	563
BLAST_AUTO_ID_1	gnl|onekp|SIBR_scaffold_2007498	Verbascum arcturus	39285	77.299	348	75	4	566	911	1	346	4	0.0	563
BLAST_AUTO_ID_1	gnl|onekp|FFPD_scaffold_2012167	Ceratodon purpureus	3225	50.847	531	238	6	383	911	1	510	23	0.0	563
BLAST_AUTO_ID_1	gnl|onekp|ZUQW_scaffold_2030219	Glycine soja	3848	70.000	390	98	3	1	390	1	371	19	0.0	563
BLAST_AUTO_ID_1	gnl|onekp|XRCX_scaffold_2009282	Aster tataricus	588669	75.630	357	68	3	556	911	1	339	19	0.0	563
BLAST_AUTO_ID_1	gnl|onekp|UWOD_scaffold_2140189	Plagiogyria japonica	32161	44.068	649	326	12	272	911	2	622	37	0.0	563
